Damage Type,Start Frame,End Frame,Point in Frame,X Coordinates,Y Coordinates,Point Label
BCAAA,3050,3545,3425,338,92,1
,,,3425,254,48,1
,,,3425,463,121,1
,,,3425,235,521,1
,,,3425,377,241,1
,,,3425,216,473,1
,,,3425,462,44,1
,,,3425,144,303,1
,,,3425,261,263,1
,,,3425,399,535,1
,,,3425,425,105,1
,,,3425,68,377,1
,,,3425,681,74,0
,,,3425,692,506,0
,,,3425,697,36,0
,,,3425,463,535,0
,,,3425,678,459,0
,,,3425,246,16,0
,,,3425,377,558,0
,,,3425,552,98,0
,,,3425,551,563,0
,,,3425,683,19,0
,,,3425,543,406,0
,,,3425,164,575,0
,,,3455,383,438,1
,,,3455,70,209,1
,,,3455,159,323,1
,,,3455,297,146,1
,,,3455,496,113,1
,,,3455,184,126,1
,,,3455,171,176,1
,,,3455,352,503,1
,,,3455,487,242,1
,,,3455,341,261,1
,,,3455,507,337,1
,,,3455,349,312,1
,,,3455,48,447,0
,,,3455,591,235,0
,,,3455,602,273,0
,,,3455,530,397,0
,,,3455,613,444,0
,,,3455,509,428,0
,,,3455,5,479,0
,,,3455,45,113,0
,,,3455,624,320,0
,,,3455,546,240,0
,,,3455,619,68,0
,,,3455,520,550,0
,,,3485,266,348,1
,,,3485,225,337,1
,,,3485,186,231,1
,,,3485,276,364,1
,,,3485,442,507,1
,,,3485,95,479,1
,,,3485,157,207,1
,,,3485,51,318,1
,,,3485,76,473,1
,,,3485,483,368,1
,,,3485,239,505,1
,,,3485,187,88,1
,,,3485,608,378,0
,,,3485,707,125,0
,,,3485,15,244,0
,,,3485,677,493,0
,,,3485,691,28,0
,,,3485,579,205,0
,,,3485,40,41,0
,,,3485,520,431,0
,,,3485,603,119,0
,,,3485,629,366,0
,,,3485,552,7,0
,,,3485,613,357,0
